timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
180200,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
180300,9995,24,,,,,9998,4,10005.0,24.0,,,9996.5
180400,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
180500,9995,23,,,,,10000,3,10005.0,23.0,,,9997.5
180600,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
180700,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
180800,9996,1,9995.0,29.0,,,10002,4,10004.0,1.0,10005.0,29.0,9999.0
180900,9998,9,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0
181000,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
181100,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0
181200,9998,3,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0
181300,9995,27,,,,,10002,10,10005.0,27.0,,,9998.5
181400,9996,2,9995.0,28.0,,,10002,1,10004.0,2.0,10005.0,28.0,9999.0
181500,9998,6,9995.0,25.0,,,10005,25,,,,,10001.5
181600,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
181700,9998,7,9995.0,20.0,,,10005,20,,,,,10001.5
181800,9995,28,,,,,10005,28,,,,,10000.0
181900,10002,1,9998.0,5.0,9995.0,28.0,10005,28,,,,,10003.5
182000,10002,1,9998.0,2.0,9996.0,1.0,10004,1,10005.0,24.0,,,10003.0
182100,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
182200,9995,28,,,,,10005,28,,,,,10000.0
182300,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
182400,9996,2,9995.0,30.0,,,10002,3,10004.0,2.0,10005.0,30.0,9999.0
182500,10002,4,9995.0,20.0,,,10005,20,,,,,10003.5
182600,9996,1,9995.0,22.0,,,10002,9,10004.0,1.0,10005.0,22.0,9999.0
182700,9998,1,9995.0,25.0,,,10005,25,,,,,10001.5
182800,9995,27,,,,,10002,2,10005.0,27.0,,,9998.5
182900,9995,30,,,,,10005,30,,,,,10000.0
183000,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
183100,9998,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0
183200,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
183300,9995,20,,,,,10005,20,,,,,10000.0
183400,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
183500,9996,1,9995.0,28.0,,,10002,8,10004.0,1.0,10005.0,28.0,9999.0
183600,9995,29,,,,,10005,29,,,,,10000.0
183700,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
183800,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
183900,9995,24,,,,,10005,24,,,,,10000.0
184000,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
184100,9995,22,,,,,10002,4,10005.0,22.0,,,9998.5
184200,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
184300,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
184400,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0
184500,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
184600,9995,24,,,,,10005,24,,,,,10000.0
184700,9995,24,,,,,10005,24,,,,,10000.0
184800,10002,5,9995.0,23.0,,,10005,23,,,,,10003.5
184900,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0
185000,9996,2,9995.0,24.0,,,10002,1,10004.0,2.0,10005.0,24.0,9999.0
185100,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
185200,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5
185300,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
185400,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
185500,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5
185600,9998,9,9995.0,21.0,,,10005,21,,,,,10001.5
185700,9995,21,,,,,10005,21,,,,,10000.0
185800,9998,8,9995.0,21.0,,,10005,21,,,,,10001.5
185900,9995,20,,,,,10002,1,10005.0,20.0,,,9998.5
186000,10002,4,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10003.0
186100,9996,2,9995.0,26.0,,,10002,2,10004.0,2.0,10005.0,26.0,9999.0
186200,9995,24,,,,,10005,24,,,,,10000.0
186300,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
186400,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5
186500,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
186600,9998,10,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0
186700,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
186800,9995,20,,,,,10002,6,10005.0,20.0,,,9998.5
186900,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
187000,9998,1,9996.0,1.0,9995.0,30.0,10000,3,10004.0,1.0,10005.0,30.0,9999.0
187100,9995,20,,,,,10005,20,,,,,10000.0
187200,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
187300,9995,27,,,,,10002,10,10005.0,27.0,,,9998.5
187400,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
187500,9995,21,,,,,10005,21,,,,,10000.0
187600,9998,1,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0
187700,9995,27,,,,,10005,27,,,,,10000.0
187800,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
187900,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
188000,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0
188100,9995,26,,,,,10002,8,10005.0,26.0,,,9998.5
188200,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0
188300,9996,1,9995.0,20.0,,,10002,3,10004.0,1.0,10005.0,20.0,9999.0
188400,9996,1,9995.0,25.0,,,9998,1,10004.0,1.0,10005.0,25.0,9997.0
188500,9996,1,9995.0,28.0,,,10002,1,10004.0,1.0,10005.0,28.0,9999.0
188600,9995,23,,,,,10002,8,10005.0,23.0,,,9998.5
188700,9995,28,,,,,10002,8,10005.0,28.0,,,9998.5
188800,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
188900,9996,2,9995.0,22.0,,,10002,1,10004.0,2.0,10005.0,22.0,9999.0
189000,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
189100,10000,5,9995.0,26.0,,,10005,26,,,,,10002.5
189200,9996,1,9995.0,26.0,,,10002,4,10004.0,1.0,10005.0,26.0,9999.0
189300,9998,9,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0
189400,9995,30,,,,,10002,9,10005.0,30.0,,,9998.5
189500,9995,20,,,,,9998,1,10005.0,20.0,,,9996.5
189600,9998,7,9995.0,22.0,,,10005,22,,,,,10001.5
189700,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5
189800,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
189900,10000,3,9998.0,5.0,9996.0,1.0,10004,1,10005.0,26.0,,,10002.0
190000,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
190100,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
190200,9995,20,,,,,10005,20,,,,,10000.0
190300,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0
190400,9995,27,,,,,10005,27,,,,,10000.0
190500,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
190600,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
190700,10002,2,9998.0,6.0,9996.0,2.0,10004,2,10005.0,28.0,,,10003.0
190800,9995,20,,,,,9998,5,10002.0,9.0,10005.0,20.0,9996.5
190900,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5
191000,9996,2,9995.0,25.0,,,10002,1,10004.0,2.0,10005.0,25.0,9999.0
191100,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0
191200,9995,22,,,,,10005,22,,,,,10000.0
191300,10000,6,9998.0,2.0,9996.0,2.0,10004,2,10005.0,24.0,,,10002.0
191400,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
191500,9996,2,9995.0,20.0,,,9998,4,10004.0,2.0,10005.0,20.0,9997.0
191600,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
191700,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
191800,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
191900,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
192000,9996,2,9995.0,22.0,,,10002,9,10004.0,2.0,10005.0,22.0,9999.0
192100,9996,2,9995.0,30.0,,,9998,1,10004.0,2.0,10005.0,30.0,9997.0
192200,9995,30,,,,,9998,2,10005.0,30.0,,,9996.5
192300,9998,2,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,,,10001.0
192400,9998,9,9995.0,21.0,,,10005,21,,,,,10001.5
192500,9995,21,,,,,9998,1,10002.0,6.0,10005.0,21.0,9996.5
192600,10002,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10003.0
192700,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
192800,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0
192900,9995,25,,,,,10005,25,,,,,10000.0
193000,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0
193100,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
193200,9995,30,,,,,10005,30,,,,,10000.0
193300,10002,4,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10003.0
193400,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0
193500,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0
193600,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
193700,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5
193800,9995,30,,,,,10002,10,10005.0,30.0,,,9998.5
193900,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
194000,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
194100,9996,1,9995.0,24.0,,,9998,1,10004.0,1.0,10005.0,24.0,9997.0
194200,9998,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0
194300,9995,30,,,,,10005,30,,,,,10000.0
194400,9996,2,9995.0,28.0,,,10002,6,10004.0,2.0,10005.0,28.0,9999.0
194500,9996,1,9995.0,30.0,,,10002,6,10004.0,1.0,10005.0,30.0,9999.0
194600,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0
194700,9996,2,9995.0,23.0,,,10002,7,10004.0,2.0,10005.0,23.0,9999.0
194800,9995,22,,,,,10005,22,,,,,10000.0
194900,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
195000,9995,29,,,,,10005,29,,,,,10000.0
195100,10002,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0
195200,9998,6,9995.0,29.0,,,10005,29,,,,,10001.5
195300,9995,27,,,,,10005,27,,,,,10000.0
195400,9996,1,9995.0,28.0,,,10002,10,10004.0,1.0,10005.0,28.0,9999.0
195500,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
195600,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
195700,10002,1,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10003.0
195800,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
195900,9996,1,9995.0,26.0,,,9998,1,10004.0,1.0,10005.0,26.0,9997.0
196000,10002,2,9998.0,3.0,9995.0,22.0,10005,22,,,,,10003.5
196100,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
196200,9998,3,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0
196300,9995,25,,,,,10002,9,10005.0,25.0,,,9998.5
196400,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0
196500,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0
196600,9995,23,,,,,10005,23,,,,,10000.0
196700,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0
196800,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0
196900,9998,9,9995.0,25.0,,,10005,25,,,,,10001.5
197000,10000,6,9998.0,8.0,9996.0,1.0,10004,1,10005.0,25.0,,,10002.0
197100,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
197200,9998,8,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0
197300,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0
197400,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5
197500,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0
197600,9995,20,,,,,10005,20,,,,,10000.0
197700,9996,2,9995.0,26.0,,,10002,4,10004.0,2.0,10005.0,26.0,9999.0
197800,9995,25,,,,,10005,25,,,,,10000.0
197900,9995,24,,,,,10005,24,,,,,10000.0
198000,9995,20,,,,,10002,9,10005.0,20.0,,,9998.5
198100,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
198200,9998,3,9995.0,23.0,,,10005,23,,,,,10001.5
198300,9998,10,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0
198400,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0
198500,9995,22,,,,,9998,10,10005.0,22.0,,,9996.5
198600,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0
198700,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0
198800,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0
198900,10002,1,9998.0,8.0,9996.0,1.0,10004,1,10005.0,26.0,,,10003.0
199000,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0
199100,9995,27,,,,,10005,27,,,,,10000.0
199200,10000,5,9995.0,22.0,,,10002,9,10005.0,22.0,,,10001.0
199300,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0
199400,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0
199500,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0
199600,9996,1,9995.0,21.0,,,10002,7,10004.0,1.0,10005.0,21.0,9999.0
199700,9998,8,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0
199800,9995,21,,,,,10002,8,10005.0,21.0,,,9998.5
199900,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0
